log,features,num_features,malr_2018,mlr_2018,R2_2018,malr_2019,mlr_2019,R2_2019,malr_2020,mlr_2020,R2_2020,malr_2021,mlr_2021,R2_2021,malr_2022,mlr_2022,R2_2022,malr,mlr,R2,abs_mlr
Y,Type_OncologyHeme,1,1.1575666085130187,0.0377044896547919,0.0158816595485605,1.152474247708695,0.0241855651707781,0.0162026125825116,1.1581831793890711,0.1719580820353627,0.0032817423879049,1.1141224894796848,-0.0148860679653548,0.0154776551430474,1.1192928784696623,0.0617310984532155,0.0131902278922637,1.1403278807120265,0.0561386334697587,0.0128067795108576,0.0561386334697587
Y,Type_RadiologyImaging,1,1.1477000729681597,0.0370437667113427,0.0138697148217942,1.1420408824437325,0.0234389092892528,0.0151083104395973,1.1479537494106762,0.1711811249278746,0.0011806299564867,1.105029213717846,-0.0157890336641219,0.0129240073097647,1.109911654370742,0.0608900361194969,0.01165629461376,1.130527114582231,0.055352960676769,0.0109477914282806,0.055352960676769
Y,Type_AcuteCare,1,1.1591780297075516,0.0394134052005485,0.000566484415599,1.1533655136107297,0.0271156148082603,0.0012768138592594,1.1599467481230068,0.1747619563418218,-0.012287020782872,1.1154156019780834,-0.0121515747896959,0.0002956159858125,1.1210017424325835,0.0644703998177122,-0.0015376646943869,1.141781527170391,0.0587219602757294,-0.0023371542433175,0.0587219602757294
Y,Type_BehavioralHealth,1,1.154506637710808,0.0389206222544135,0.0076500517813843,1.149795546616124,0.0259390970815379,0.0076841574511365,1.1582683384517694,0.1750865485163394,-0.0092870851587369,1.1133077467838104,-0.0105972501283144,0.0048544726039235,1.1188301554518814,0.0673481749432879,0.0020613969265249,1.1389416850028788,0.0593394385334528,0.0025925987208464,0.0593394385334528
Y,Type_VisionHearing,1,1.162087121475366,0.0384735697402924,-0.0005546316926774,1.1569675368709595,0.0250659849649977,-0.0002672905110587,1.1626991944086809,0.1726695916854857,-0.0131374497777501,1.117574715908425,-0.0141999456095784,8.905418996552061e-05,1.1227035209715992,0.0627016414579006,-0.0017137144119501,1.144406417927006,0.0569421684478196,-0.0031168064406941,0.0569421684478196
Y,Type_PharmacyNutrition,1,1.1607518568929298,0.0380802774034677,0.0018022512874009,1.1552539772947823,0.0233847939553551,0.0022807998048122,1.161030101527484,0.1708718001145653,-0.0109782426446918,1.1171817536275497,-0.0164815347691608,0.0011218620184814,1.1211537741093751,0.0591446944413356,0.0010526038539682,1.1430742926904245,0.0550000062291126,-0.0009441451360058,0.0550000062291126
Y,Type_UnknownOther,1,1.1626174776783962,0.0383027959386683,-0.0006446637627224,1.157409993261165,0.0248372910535137,-0.0002565816394413,1.1631915709918386,0.1723838124068341,-0.0135504970360433,1.1182055501940578,-0.0146048815201958,-8.13125010981075e-05,1.1232020311503252,0.0623064073178546,-0.0018359224701305,1.1449253246551565,0.0566450850393349,-0.0032737954818871,0.0566450850393349
Y,Ind_Y,1,1.1619273386248887,0.0382441261257851,0.0003078219602271,1.156713320919484,0.0247890471939018,0.0006917563293956,1.162644973649951,0.1725856372447402,-0.0128413046047195,1.1175140165382678,-0.0145867281649989,0.0008526711696722,1.1226443781345592,0.0624519179812987,-0.001083081127388,1.1442888055734302,0.0566968000761454,-0.0024144272545625,0.0566968000761454
Y,Ind_N,1,1.16192733862442,0.0382441261539969,0.0003078219592318,1.15671332091877,0.0247890472257218,0.0006917563286651,1.1626449736497515,0.1725856372416138,-0.0128413046042257,1.117514016542432,-0.0145867282479629,0.0008526711684909,1.1226443781346649,0.0624519178991365,-0.0010830811224433,1.1442888055740077,0.0566968000545012,-0.0024144272540562,0.0566968000545012
Y,APP_Tot_Risk_2,1,1.1144527527214445,0.0025177772245544,0.0760674297781663,1.108307053988926,-0.0170307437284354,0.0795455164142759,1.1066733837798848,0.1257484810565831,0.074269182574739,1.0689885342122265,-0.0641477140499861,0.0818946798175351,1.0752525400198591,0.010568788569189,0.0748558355316402,1.0947348529444685,0.011531317814381,0.0773265288232713,0.011531317814381
Y,APP_Tot_Risk_1,1,1.113884532733782,0.0022579563905367,0.0777082770066054,1.107490227038062,-0.0170905045170288,0.0817931238784726,1.1052741088931315,0.1263543243265599,0.0775555481126843,1.067409229639838,-0.0627261880656606,0.0864141374807978,1.0732636729114222,0.0146528339545144,0.0802626952179427,1.0934643542432474,0.0126896844177843,0.0807467563393005,0.0126896844177843
Y,APP_Tot_Risk_0,1,1.1626641453201438,0.0382488471545778,-0.0006412897961842,1.1574167148390384,0.0248622263801737,-0.0001899913746086,1.1631299374416069,0.1725831391674957,-0.0133546239221982,1.1180541335087546,-0.0140826792909187,0.000365886464223,1.123115122299707,0.0637320815413994,-0.0014307415629428,1.14487601068185,0.0570687229905456,-0.0030501520383421,0.0570687229905456
